"Longitude","Latitude","Waterbody_Name","Capture_Year","urban","natural","agricultural","mean_length","mean_tp","mean_vulnerability","mean_long","richness"
-81.11111,42.98301,"Thames River",2015,28.75815468,8.636082486,62.60576283,14.9375,3.26625,33.85875,NA,8
-81.08403,44.66717,"Hepworth Creek",2007,5.241431686,58.4519464,36.30662192,20.7352941176471,2.86058823529412,35.3311764705882,10.8823529411765,17
-81.08137,44.1442,"unknown",2007,12.88849662,12.7672845,74.34421889,11.0625,3.2175,32.0825,4,8
-81.07882,43.85418,"unknown tributary of Maitland River",2007,6.392300343,16.07862786,77.5290718,11.0819444444444,3.09444444444444,25.1791666666667,NA,36
-81.07636,44.40511,"Grimston Creek",2007,3.740496589,14.26947194,81.99003147,14.4520833333333,3.09708333333333,30.8654166666667,5.25,24
-81.06699,42.98786,"Thames River",2011,17.20285604,16.76346511,66.03367885,7.65,3.47,32.37,10.5,4
-81.06686,42.98793,"Thames River",2011,17.20970456,16.80885378,65.98144166,18.875,3.695,55.815,NA,2
-81.06677,42.98787,"Thames River",2011,17.21454197,16.82072616,65.96473187,8,4.09,49.86,26,1
-81.06669,42.98802,"Thames River",2011,17.20745458,16.8662733,65.92627213,7.45,3.175,20.71,3.5,2
-81.06638,42.98796,"Thames River",2011,17.20289364,16.92358035,65.87352601,15.375,3.77,34.2075,14,4
-81.0588913,42.73194504,"Catfish Creek",2002,6.765209491,23.20299123,70.03179928,23.285,3.3060000095,44.749,NA,10
-81.04555511,42.70249939,"Catfish Creek",2002,6.178022751,27.1220828,66.69989445,20.7727272727273,3.15545454545455,37.8709090909091,NA,11
-81.02397,43.1628,"Nissouri Creek Tributary",2007,4.912321315,14.67330285,80.41437583,11.1740740740741,3.04074074074074,24.6059259259259,NA,27
-80.99445,43.04689,"Middle Thames River",2011,10.37011173,11.24883613,78.38105214,6.87142857142857,3.19714285714286,22.0442857142857,5.42857142857143,7
-80.99436,43.04679,"Thames River",2015,10.38339774,11.25983519,78.35676707,11.19375,2.94875,27.05625,NA,8
-80.99435,43.04702,"Middle Thames River",2011,10.37260357,11.19905947,78.42833696,7.56,2.984,19.346,NA,5
-80.99429,43.04682,"Middle Thames River",2011,10.37549177,11.24031008,78.38419815,7.35,3.04333333333333,21.97,NA,6
-80.99428,43.04661,"Middle Thames River",2011,10.40454355,11.29137377,78.30408268,10.7909090909091,2.98636363636364,24.8227272727273,NA,11
-80.99426,43.04961,"Middle Thames River",2011,10.13895678,10.88145614,78.97958709,13.2071428571429,2.94285714285714,28.2742857142857,NA,7
-80.99416,43.048,"Thames River",2015,10.31372914,10.97004678,78.71622408,13.48125,3.1225,33.26125,NA,8
-80.9931,43.05657,"Thames River",2011,9.417818186,9.643659562,80.93852225,8.26666666666667,3.34,27.5883333333333,10.1666666666667,6
-80.993,43.05632,"Thames River",2011,9.427746607,9.660559216,80.91169418,8.44,3.15,25.128,4.6,5
-80.99275,43.05583,"Thames River",2011,9.433786552,9.689886385,80.87632706,13.375,2.8225,27.135,NA,8
-80.99236,43.05535,"Thames River",2011,9.444987661,9.685943102,80.86906924,16.4416666666667,3.255,39.6466666666667,14.6666666666667,6
-80.99201,43.05506,"Thames River",2011,9.455730834,9.65131847,80.8929507,6.79,3.176,20.544,4.2,5
-80.98504,43.06246,"Nissouri Creek",2007,8.621552718,8.862527794,82.51591949,10.9857142857143,3.1147619047619,25.2161904761905,4.80952380952381,21
-80.9767,44.51727,"Maxwell Creek",2007,7.596801105,31.33766757,61.06553133,19.9382352941176,2.99882352941176,35.7435294117647,NA,17
-80.97103,42.9979,"Thames River",2011,12.1566047,13.87563744,73.96775785,8.705,3.034,23.15,NA,10
-80.97095,42.99811,"Thames River",2011,12.10622173,13.84054991,74.05322836,9.4875,3.0025,25.07125,NA,8
-80.97091,42.99814,"Thames River",2011,12.10447779,13.8340246,74.06149761,6.81666666666667,2.90333333333333,20.355,4.16666666666667,6
-80.9709,42.9984,"Thames River",2011,12.08365153,13.81307643,74.10327204,6.8,3.23666666666667,23.2233333333333,4,3
-80.97085,42.99829,"Thames River",2011,12.08824773,13.79986843,74.11188384,6.88,3.002,20.134,4,5
-80.95369,42.97713,"Piney Creek",2007,9.997894934,14.43490668,75.56719839,13.3983606557377,3.04672131147541,28.1649180327869,NA,61
-80.93173,43.22935,"North Branch Creek",2007,4.767562579,13.83204522,81.4003922,15.6519230769231,2.91653846153846,30.7773076923077,6.84615384615385,26
-80.88367,43.04206,"Thames River",2011,25.6281407,7.55968784,66.81217146,12.6,3.08333333333333,33.0983333333333,10.3333333333333,6
-80.88348,43.04206,"Thames River",2011,25.64550865,7.552740662,66.80175069,6.075,3.22,22.4,4,2
-80.88333,43.04226,"Thames River",2011,25.65640194,7.527205372,66.81639268,16.4571428571429,3.12571428571429,40.0114285714286,NA,7
-80.88307,43.04229,"Thames River",2011,25.68074465,7.510188015,66.80906733,7.175,3.145,21.5125,4.5,4
-80.88287,43.04246,"Thames River",2011,25.71445113,7.484946735,66.80060213,7.32222222222222,2.99888888888889,21.3811111111111,5.55555555555556,9
-80.87973,44.11121,"Beatty Saugeen River",2007,3.151931885,32.05925447,64.78881364,13.3053571428571,3.00589285714286,30.0889285714286,NA,56
-80.80539703,42.66439056,"Big Otter Creek",2002,9.379206049,26.1973535,64.42344045,27.3928571428571,2.92428572107143,40.5385714285714,10,14
-80.79681,44.39483,"Hamilton Creek",2007,5.273809942,51.94492214,42.78126791,14.7394736842105,3.05052631578947,33.2447368421053,6.94736842105263,19
-80.79267883,42.67694855,"Big Otter Creek",2002,8.780414838,27.423215,63.79637016,23.7916666666667,3.06000001583333,43.7983333333333,10,6
-80.79058838,42.6734314,"Big Otter Creek",2002,8.935260875,27.08899216,63.97574697,26.5666666666667,2.97500000791667,42.1891666666667,13,12
-80.78964233,42.6787796,"Big Otter Creek",2002,8.679020016,27.42346162,63.89751837,30.9461538461538,3.01153846884615,45.5653846153846,13.1538461538462,13
-80.7892,43.97245,"South Saugeen River",2007,11.87976481,23.81844533,64.30178986,9.85277777777778,3.16777777616667,25.7683333333333,7.5,18
-80.78766,43.84099,"unknown tributary",2007,5.307748092,7.243907773,87.44834413,8.89772727272727,3.26909090909091,21.0827272727273,4.27272727272727,22
-80.77275,44.50579,"Bighead River",2007,3.633507732,36.06712634,60.29936593,13.5264705882353,2.96666666666667,29.1192156862745,NA,51
-80.75916,43.23588,"Phelan Creek (Thames River Tributary)",2007,5.955397871,6.294060729,87.7505414,20.19,2.83733333333333,35.3786666666667,7.66666666666667,15
-80.69356,44.02143,"Fairbanks Creek",2007,5.200356808,19.54680785,75.25283535,15.1294871794872,3.19538461315385,30.2515384615385,NA,39
-80.67119,44.11337,"Norm Reeves Creek",2007,3.741013836,28.97381752,67.28516865,10.0442307692308,2.98346153846154,23.7115384615385,NA,26
-80.66483,43.886,"Mallet River",2007,4.788196646,14.81874244,80.39306092,19.8977272727273,3.09727273027273,35.6336363636364,10.6363636363636,22
-80.64412,43.58438,"Conestogo River",2011,7.004216469,7.689537815,85.30624572,8.39,3.138,22.812,4.2,5
-80.64391,43.5842,"Conestogo River",2011,7.041321162,7.700973219,85.25770562,8.91428571428571,3.13142857142857,26.6528571428571,4.28571428571429,7
-80.64346,43.58411,"Conestogo River",2011,7.09242097,7.740459434,85.1671196,7.64166666666667,3.14666666666667,21.4033333333333,4.16666666666667,6
-80.64319,43.58375,"Conestogo River",2011,7.152230209,7.736346429,85.11142336,8.275,3.07,20.625,5,2
-80.64273,43.5833,"Conestogo River",2011,7.222396396,7.707760012,85.06984359,8.55,3.155,24.8433333333333,4,6
-80.63903,42.92117,"Plumb Creek",2007,7.6685377,13.54551241,78.78594989,16.684375,3.035,31.91125,NA,32
-80.63417,43.09215,"Kenny Creek",2007,5.723377761,7.435548586,86.84107365,14.6107142857143,2.87821428571429,29.2232142857143,6.35714285714286,28
-80.63408,43.32315,"Nith River",2011,7.080410398,10.1117038,82.8078858,10.95,3.19555555555556,31.3077777777778,NA,9
-80.63405,43.32283,"Nith River",2011,7.078065352,10.06665966,82.85527499,11.175,3.05,27.1255,NA,20
-80.6338,43.32265,"Nith River",2011,7.074502848,10.06325273,82.86224442,12.6961538461538,3.05846153846154,31.8969230769231,7.15384615384615,13
-80.63341,43.32254,"Nith River",2011,7.083250662,10.08508304,82.8316663,11.8153846153846,3.19,32.9623076923077,NA,13
-80.6132,43.23581,"Horner Creek",2007,6.787787323,29.35918273,63.85302995,19.6722222222222,3.05888889416667,32.2261111111111,8.22222222222222,18
-80.60739,44.4115,"Wodehouse Creek",2007,3.426701207,36.58925845,59.98404034,12.8333333333333,3.24555555555556,27.8488888888889,5.33333333333333,9
-80.575,43.53761,"Conestogo River",2011,17.15248074,10.28309693,72.56442233,12.2363636363636,3.10090909090909,28.87,NA,11
-80.57471,43.53746,"Conestogo River",2011,17.33546229,10.28193145,72.38260626,9.33333333333333,3.15,30.2666666666667,4.83333333333333,6
-80.57443,43.53721,"Conestogo River",2011,17.57857567,10.27164983,72.1497745,13.4416666666667,2.94833333333333,30.6,NA,12
-80.5733,43.53644,"Conestogo River",2011,18.48325214,10.22004149,71.29670637,8.99444444444445,3.16333333333333,26.5844444444444,6,9
-80.5731,43.53596,"Conestogo River",2011,18.84483603,10.1799408,70.97522318,16.15,3.0725,35.01125,NA,8
-80.54675,43.30075,"Nith River",2011,5.726928975,17.17025088,77.10282015,9.17142857142857,3.04,23.7428571428571,NA,7
-80.54633,43.30037,"Nith River",2011,5.702776444,17.2535335,77.04369006,9.61666666666667,3.11,27.4788888888889,NA,9
-80.5463,43.3003,"Nith River",2011,5.704316875,17.25930523,77.0363779,6.975,2.85,19.745,3,2
-80.5461,43.30017,"Nith River",2011,5.701605443,17.29451854,77.00387601,7.575,3.02666666666667,20.8,NA,6
-80.54591,43.29998,"Nith River",2011,5.690599972,17.3317409,76.97765913,7.51666666666667,3.19666666666667,23.1633333333333,4,3
-80.52177,42.59309,"Hahn's Ditch",2008,4.557304396,27.08638837,68.35630723,26.75,3.30000002375,45.345,13.75,4
-80.51527,43.47984,"unknown",2007,81.96280846,4.829244149,13.20794739,16.3407894736842,3.20078947368421,37.0244736842105,NA,38
-80.50632,43.24256,"Nith River",2011,6.479833232,13.56513796,79.95502881,13.1555555555556,2.98,28.9944444444444,5.22222222222222,9
-80.50604,43.24284,"Nith River",2011,6.492943725,13.52579493,79.98126135,10.6142857142857,3.16,28.1071428571429,NA,7
-80.5055,43.24282,"Nith River",2011,6.491817873,13.43344774,80.07473439,9.9625,3.25875,31.0075,7.75,8
-80.5053,43.24306,"Nith River",2011,6.498038527,13.41179226,80.09016921,8.06428571428571,3.02714285714286,23.07,NA,7
-80.50515,43.24297,"Nith River",2011,6.489855208,13.39206223,80.11808256,7.74444444444444,3.17555555555556,25.3355555555556,NA,9
-80.49595,43.53791,"Conestogo River",2011,22.87742838,11.35633601,65.76623561,11.9285714285714,3.08714285714286,26.3385714285714,NA,7
-80.49448,43.5378,"Conestogo River",2011,22.32457232,11.37508743,66.30034024,14.79375,2.94375,31.45375,NA,8
-80.49289,42.59975,"Big Creek",2008,8.003638798,26.15643398,65.83992722,24.175,3.8750000475,39.615,16,2
-80.49147,43.5373,"Conestogo River",2011,21.33603815,11.61648516,67.04747669,8.425,3.17166666666667,22.6316666666667,NA,6
-80.4907,43.57394,"Grand River",2011,9.484417535,12.47183892,78.04374355,7.46666666666667,3.04,24.0533333333333,4.5,6
-80.49033,43.57384,"Grand River",2011,9.458761677,12.4583392,78.08289912,12.3818181818182,2.91727272727273,28.2445454545455,NA,11
-80.4899,43.5739,"Grand River",2011,9.473968295,12.47667883,78.04935287,7.63571428571429,3.15428571428571,25.9771428571429,4.28571428571429,7
-80.48966,43.57384,"Grand River",2011,9.512521417,12.4650879,78.02239069,11.4583333333333,3.05166666666667,27.8925,NA,12
-80.48952,43.57378,"Grand River",2011,9.528951909,12.45642248,78.01462561,7.775,3.095,23.913,NA,10
-80.48934,42.59759,"Big Creek",2008,8.494690818,25.12584047,66.37946871,38.5,3.175,35.1875,9.5,4
-80.48724,43.53796,"Conestogo River",2011,19.00281216,12.36754987,68.62963798,8.29285714285714,3.15428571428571,26.1242857142857,NA,7
-80.4867,42.59655,"Big Creek",2008,8.972908718,24.55854439,66.46854689,15.925,3.51,25.33,NA,2
-80.48669,43.53831,"Conestogo River",2011,18.56691829,12.58486445,68.84821725,7.35,3.04571428571429,22.9814285714286,4.28571428571429,7
-80.48626,42.59494,"Big Creek",2008,9.230311446,24.35627852,66.41341004,18.1,3.34833334916667,33.34,15.6666666666667,6
-80.48324,43.48262,"Laurel Creek",2011,71.22162467,8.264589242,20.51378608,17.01875,3.1175,35.48375,NA,8
-80.48303986,43.29661179,"Nith River",2002,10.99053391,15.81049022,73.19897588,10.1269230769231,3.29769230769231,30.5730769230769,NA,13
-80.48301,43.48303,"Laurel Creek",2011,70.68620527,8.383945386,20.92984934,12.425,3.265,34.3,11.5,2
-80.48254,42.59577,"Big Creek",2008,9.551164061,25.04298226,65.40585368,23.94,3.1840000132,36.138,11,5
-80.48244,43.4833,"Laurel Creek",2011,70.1478482,8.531876825,21.32027498,9.45,3.2,35.82,5,1
-80.478,42.59319,"Big Creek",2008,10.33091922,26.39108635,63.27799443,13.6,2.9025,26.94,12.25,4
-80.47701,43.56013,"Grand River",2011,10.30071206,14.27528983,75.42399812,8.35,3.435,23.675,7.5,4
-80.47681,43.56145,"Grand River",2011,10.23018504,14.20023042,75.56958454,8,4.09,49.86,26,1
-80.47681,43.56218,"Grand River",2011,10.22114062,14.19367733,75.58518205,6.52,3.154,20.082,4.4,5
-80.47637,43.56284,"Grand River",2011,10.20360182,14.28504255,75.51135562,8.6,3.07,20.345,NA,2
-80.47586,43.56325,"Grand River",2011,10.20707973,14.36747838,75.4254419,12.05,3.12499999275,21.825,5.5,4
-80.47466,42.59323,"Big Creek",2008,10.69365497,27.28407043,62.0222746,8.45,3.075,12.705,3,2
-80.47445,43.27498,"Nith River",2011,10.30618985,16.47952444,73.21428571,10.0071428571429,2.97571428571429,23.6657142857143,4.57142857142857,7
-80.47434,43.27512,"Nith River",2011,10.30596003,16.46406886,73.22997111,15.5423076923077,3.04923076923077,34.4461538461538,NA,13
-80.47433,43.27505,"Nith River",2011,10.30616696,16.46369499,73.23013805,12.2071428571429,3.25857142857143,35.1014285714286,NA,7
-80.47417,43.27501,"Nith River",2011,10.29786331,16.46620442,73.23593227,10.31875,3.28,27.41875,6.625,8
-80.47391,43.27524,"Nith River",2011,10.29807103,16.43989058,73.26203839,11.0125,2.96625,28.8825,NA,8
-80.47072,42.59354,"Big Creek",2008,11.26730052,27.88542544,60.84727404,21.1833333333333,3.6266666825,34.7133333333333,NA,6
-80.46816254,43.19616699,"Nith River",2002,7.273217446,12.78117051,79.94561204,9.82,3.193,27.721,NA,10
-80.45854187,42.60290146,"Big Creek",2005,12.4434121,25.45092555,62.10566235,13.0833333333333,3.11666666666667,28.8366666666667,10,6
-80.45402,42.60154,"Big Creek",2007,13.64918364,25.69669056,60.65412581,19.109756097561,3.51585366336585,36.5690243902439,13.609756097561,41
-80.44652,43.6251,"Grand River",2011,7.035440725,13.56140639,79.40315289,13.5555555555556,2.93777777777778,31.8388888888889,NA,9
-80.44645,43.62657,"Grand River",2011,6.896592107,13.57067572,79.53273217,12.4,2.978,28.764,NA,10
-80.44644,43.62858,"Grand River",2011,6.671741422,13.47113245,79.85712613,7.1125,3.13,18.6175,4,4
-80.44618,43.62564,"Grand River",2011,6.94239464,13.55682058,79.50078478,14.15,3.00666666666667,33.4122222222222,NA,9
-80.44597,43.62697,"Grand River",2011,6.810329683,13.53399309,79.65567723,15.4366666666667,2.98066666473333,33.8233333333333,NA,15
-80.44237,43.18941,"Nith River",2011,14.44306146,13.72560532,71.83133322,14.5,3.31,38.2966666666667,NA,3
-80.44205,43.18946,"Nith River",2011,14.5662079,13.71248062,71.72131148,9.23,3.118,26.642,4.6,5
-80.44171,43.18929,"Nith River",2011,14.66361395,13.71374897,71.62263708,15.9785714285714,3.05571428571429,32.25,8,7
-80.44154,43.18922,"Nith River",2011,14.70874869,13.71775453,71.57349678,14.07,2.818,27.32,6,5
-80.44146,43.18938,"Nith River",2011,14.77049893,13.71252774,71.51697333,12.475,3.4625,37.715,NA,4
-80.4408493,43.18915176,"Nith River",2002,14.92817796,13.72781621,71.34400583,12.0307692307692,3.08076923076923,29.0984615384615,NA,13
-80.43991852,43.18888092,"Nith River",2002,15.19882526,13.73861968,71.06255507,16.095,3.287,39.072,NA,10
-80.43987274,43.81195831,"Grand River",2003,3.957058038,7.808257007,88.23468495,5.35,3.17,19.01,2.5,2
-80.42936,43.68059,"Grand River",2007,18.01312199,11.55896185,70.42791616,13.5602564102564,2.99410256410256,29.9320512820513,6.48717948717949,39
-80.42106,43.46176,"Grand River",2011,47.92993256,12.66829578,39.40177166,7.89090909090909,3.08545454545455,24.0454545454545,NA,11
-80.42085,43.46128,"Grand River",2011,48.026594,12.64506883,39.32833717,14.55,2.99,27.89,NA,5
-80.42065,43.46168,"Grand River",2011,47.69669984,12.70369021,39.59960995,16.2142857142857,3.04,33.9871428571429,NA,7
-80.42043,43.46117,"Grand River",2011,47.79223524,12.6770322,39.53073256,7.9875,2.955,21.755,NA,4
-80.42043,43.46138,"Grand River",2011,47.6986858,12.69451654,39.60679766,8.025,3.1225,20.5275,NA,4
-80.41492,43.39466,"Grand River",2011,49.50561798,17.67474867,32.81963335,7.47,3.158,19.756,NA,5
-80.4148,43.39442,"Grand River",2011,49.35375155,17.71300183,32.93324662,29.525,3.975,39.445,16.5,2
-80.41429,43.42231,"Grand River",2006,62.11074302,12.686938,25.20231898,18.2909090909091,3.13636363636364,42.3272727272727,NA,11
-80.41425,43.39419,"Grand River",2011,49.16138342,17.76471423,33.07390235,9.45,3.2,35.82,5,1
-80.40590668,43.85554886,"Irvine Creek",2003,4.115420459,8.79689819,87.08768135,9.35909090909091,3.06,23.3118181818182,NA,11
-80.40196228,43.79803085,"Irvine Creek",2003,3.750909154,9.605282906,86.64380794,11.4,2.99466666666667,26.9946666666667,NA,15
-80.40097,43.35409,"unknown",2007,20.33976287,20.61464048,59.04559665,6.575,3.41,13.69,3,10
-80.39509,44.30154,"Little Beaver River",2007,4.501924593,22.27194732,73.22612809,12.4366666666667,3.21066666666667,26.1446666666667,NA,15
-80.38863373,43.81381989,"Irvine Creek",2003,3.695852535,7.331797235,88.97235023,10.3214285714286,2.82428571428571,25.44,NA,7
-80.38493347,43.82239151,"Irvine Creek",2003,3.77753735,6.016205888,90.20625676,9.51363636363636,3.09181818181818,25.5681818181818,5.54545454545455,11
-80.38008118,43.83546829,"Irvine Creek",2003,3.980116676,5.328684686,90.69119864,11.5464285714286,2.97285714285714,25.785,NA,14
-80.37393,43.17649,"Grand River",2014,29.26410107,12.76000616,57.97589276,6.25,3.58333333333333,31.5933333333333,11.3333333333333,3
-80.3735199,43.79595947,"Irvine creek",2003,6.924385045,12.6703552,80.40525975,10.1125,3.03125,26.26625,6.375,8
-80.37114,43.1724,"Grand River",2014,29.15386896,13.45271272,57.39341832,7.72,3.414,29.668,8.8,5
-80.36995,43.18649,"Grand River",2011,28.25063168,11.38091792,60.3684504,7.49545454545455,3.03454545454545,24.1309090909091,4.18181818181818,11
-80.36977,43.18621,"Grand River",2011,28.35704032,11.43036788,60.21259179,7.59285714285714,3.15714285714286,23.6385714285714,4.14285714285714,7
-80.36963,43.18606,"Grand River",2014,28.40802572,11.48210112,60.10987316,6.75,3.505,29.9125,9.5,4
-80.36958,43.18596,"Grand River",2011,28.42534817,11.50323851,60.07141332,12.4785714285714,3.08142857142857,32.57,NA,14
-80.36955261,43.75790024,"Irvine Creek",2003,12.07908051,18.38230656,69.53861294,12.83,2.882,27.362,NA,10
-80.36953,43.18571,"Grand River",2011,28.47752836,11.53955674,59.98291491,14.4235294117647,3.21058823529412,35.2552941176471,NA,17
-80.36951,43.18527,"Grand River",2011,28.56956408,11.58729029,59.84314563,13.7769230769231,3.29692308423077,35.0407692307692,NA,13
-80.36869,43.39809,"Speed River",2011,51.65881312,16.62281436,31.71837252,10.35,3.55333333333333,36.9033333333333,16.3333333333333,3
-80.36847,43.3982,"Speed River",2011,51.71494495,16.60908341,31.67597164,8.06666666666667,3.12666666666667,23.1066666666667,5,3
-80.36797,43.17265,"Grand River",2014,28.89774898,13.37083052,57.7314205,6.7,3.286,28.222,8.6,5
-80.36791,43.39817,"Speed River",2011,51.92940079,16.526959,31.54364021,8.37,3.098,24.512,4.4,5
-80.36756,43.39815,"Speed River",2011,52.0572023,16.47196681,31.47083089,6.35,3.4575,27.8325,9.25,4
-80.36699677,43.79467011,"Irvine Creek",2003,7.77932538,13.75401199,78.46666263,11.5464285714286,2.97285714285714,25.785,NA,14
-80.36435,42.93659,NA,2007,8.30548188,22.07738145,69.61713667,5.42083333333333,3.31666666666667,14.1083333333333,3.16666666666667,12
-80.35970306,43.7949295,"Irvine Creek",2003,8.258344191,14.63901708,77.10263872,11.5464285714286,2.97285714285714,25.785,NA,14
-80.35871887,43.7685585,"Irvine Creek",2003,10.25654038,18.61123094,71.13222868,11.6727272727273,2.89363636363636,27.1027272727273,NA,11
-80.35632,43.1773,"Grand River",2014,29.63614117,13.06826956,57.29558927,9.735,3.327,30.43,NA,10
-80.35448,43.15722,"Grand River",2014,29.34106872,12.39440964,58.26452164,13.184375,3.193125,33.558125,NA,16
-80.35278,43.16304,"Grand River",2014,29.72982619,12.97928786,57.29088595,7.39285714285714,3.38428571428571,28.4414285714286,7.71428571428571,7
-80.35226,43.16396,"Grand River",2014,29.82781804,12.98920739,57.18297457,9.37727272727273,3.32454545454545,30.3118181818182,NA,11
-80.35128,43.16538,"Grand River",2014,30.02286368,13.02872249,56.94841383,14.125,3.465,41.9725,NA,4
-80.35095,43.16528,"Grand River",2014,30.1475404,13.00832371,56.84413589,10.4625,3.165,33.895,5,4
-80.349823,43.77947998,"Irvine Creek",2003,9.941875158,17.6686884,72.38943644,10.9428571428571,2.90428571428571,26.59,NA,7
-80.34912,43.15362,"Grand River",2014,30.47852965,12.34352567,57.17794468,11.35,3.464,36.284,NA,5
-80.33877,43.15272,"Grand River",2014,34.56957421,12.63224211,52.79818368,10.48,3.448,34.182,NA,5
-80.33698,43.15273,"Grand River",2014,35.58405439,12.5962727,51.81967291,14.3363636363636,3.24,35.2518181818182,NA,11
-80.3355,43.14728,"Grand River",2014,35.35983836,12.39317763,52.24698401,13.6166666666667,3.36111111111111,34.2877777777778,NA,9
-80.33495,43.4203,"Speed River",2011,53.5011275,15.29056657,31.20830593,8.3,2.87,16.38,6,1
-80.33432,43.42084,"Speed River",2011,53.22580645,15.54561675,31.22857679,17.4083333333333,2.89,36.4183333333333,NA,6
-80.33363,43.42134,"Speed River",2011,52.94807862,15.80170138,31.25022001,5.5,3.36,28.25,5,1
-80.33329,43.42167,"Speed River",2011,52.74919935,15.91684948,31.33395117,18.64,3.026,41.362,NA,5
-80.33305,43.14553,"Grand River",2014,36.38232393,12.55955988,51.05811618,11.6735294117647,3.19058823529412,32.1270588235294,NA,17
-80.33286,43.42197,"Speed River",2011,52.57139506,16.03354249,31.39506245,12.6291666666667,3.12166666666667,33.005,8.83333333333333,12
-80.325,43.14655,"Grand River",2014,41.62828791,12.04420283,46.32750926,11.535,3.31,34.644,NA,10
-80.32307,43.1492,"Grand River",2014,43.40684122,11.81308899,44.78006979,11.5970588235294,3.11823529411765,31.0111764705882,NA,17
-80.32005,43.67589,"Swan Creek",2007,6.607107908,17.96318256,75.42970954,12.265625,3.086875,24.58,5.75,16
-80.31403,43.15518,"Grand River",2014,50.11272753,10.73522083,39.15205164,13.0375,3.505,41.0475,NA,4
-80.3138,43.15489,"Grand River",2014,50.2260135,10.74780215,39.02618435,10.9333333333333,3.41333333333333,34.6533333333333,NA,6
-80.31161,43.15619,"Grand River",2014,51.09658747,10.45583404,38.44757849,8.88,3.3,27.698,NA,10
-80.31142,43.15594,"Grand River",2014,51.23024724,10.46125374,38.30849903,14.4625,3.2675,37.635,NA,8
-80.31126,43.30498,"Grand River",2011,16.41175419,28.314955,55.27329081,10.6333333333333,3.23666666666667,32.3966666666667,NA,6
-80.31104,43.30499,"Grand River",2011,16.42926108,28.29795096,55.27278796,7.73333333333333,3.07333333333333,19.2666666666667,4.33333333333333,3
-80.31095,43.30565,"Grand River",2011,16.94155782,27.99718753,55.06125465,11,3.03,36.69,4,1
-80.30843,43.1577,"Grand River",2014,52.67861376,10.19532546,37.12606078,10.2071428571429,3.49,32.9442857142857,NA,7
-80.30815,43.1572,"Grand River",2014,52.90520602,10.21532773,36.87946624,15.1785714285714,3.27714285714286,37.8942857142857,NA,7
-80.30559,43.158,"Grand River",2014,54.40637054,9.959296685,35.63433277,10.9333333333333,3.41333333333333,34.6533333333333,NA,6
-80.30384,43.15832,"Grand River",2014,55.41039477,9.933257597,34.65634763,7.17,3.436,29.23,9,5
-80.30331,43.15793,"Grand River",2014,55.83891506,9.890890156,34.27019479,9.70833333333333,3.53166666666667,32.2666666666667,NA,6
-80.30326,43.15823,"Grand River",2014,55.79037048,9.914685662,34.29494385,4.88333333333333,3.28333333333333,19.76,4,3
-80.2982,43.15745,"Grand River",2014,58.85560839,9.626895687,31.51749592,12.3769230769231,3.24384615384615,33.2169230769231,NA,13
-80.29748,43.15818,"Grand River",2014,58.98697643,9.587291073,31.4257325,12.725,3.252,33.839,NA,10
-80.29606,43.14914,"Grand River",2011,61.11986541,8.917929457,29.96220513,12.9133333333333,3.10933333333333,30.8453333333333,NA,15
-80.29604,43.14925,"Grand River",2011,61.15060184,8.918585916,29.93081225,10.2,3.11666666666667,27.0011111111111,NA,9
-80.2958,43.14929,"Grand River",2011,61.31065201,8.87272555,29.81662244,6.90833333333333,3.10666666666667,22.7033333333333,NA,6
-80.29519,43.14967,"Grand River",2011,61.77585145,8.752546066,29.47160248,9.54,3.132,26.731,NA,10
-80.29491,43.14971,"Grand River",2011,61.95702362,8.691173859,29.35180252,17.1868421052632,3.28789473684211,36.8068421052632,NA,19
-80.29395,43.15628,"Grand River",2014,61.41722967,9.020670398,29.56209993,13.6166666666667,3.36111111111111,34.2877777777778,NA,9
-80.29309,43.15182,"Grand River",2014,63.07868728,8.455100014,28.4662127,15.2333333333333,3.352222219,35.2722222222222,NA,9
-80.29277,43.15154,"Grand River",2014,63.29221608,8.411314334,28.29646959,6.95,3.52166666666667,28.14,8.16666666666667,6
-80.29261,43.15626,"Grand River",2014,62.12289578,8.825893702,29.05121052,12.4115384615385,3.24769230769231,32.4015384615385,NA,13
-80.29226,43.15314,"Grand River",2014,63.25657778,8.414361834,28.32906038,15.1785714285714,3.27714285714286,37.8942857142857,NA,7
-80.29221,43.154,"Grand River",2014,63.09502712,8.499627831,28.40534505,5.6625,3.485,27.285,9.5,4
-80.29167,43.1539,"Grand River",2014,63.39505007,8.412053656,28.19289628,9.70833333333333,3.53166666666667,32.2666666666667,NA,6
-80.29166,43.15299,"Grand River",2014,63.65096044,8.309228935,28.03981063,6.9625,3.2725,24.0725,4.75,4
-80.28991,43.13561,"Grand River",2008,56.12387992,9.906590925,33.96952915,12.6857142857143,3.04285714285714,30.5428571428571,NA,14
-80.28497,43.13834,"Grand River",2008,60.1215921,9.219150755,30.65925715,10.13,3.04,25.293,4.9,10
-80.27186,43.11209,"Grand River",2008,38.22560896,10.70863895,51.06575209,11.6363636363636,3.08454545454545,27.7954545454545,NA,11
-80.26857,43.11564,"Grand River",2010,41.28138487,10.75371373,47.9649014,7.62222222222222,3.27666666666667,25.5222222222222,7.77777777777778,9
-80.26851,43.11574,"Grand River",2013,41.35797317,10.74694486,47.89508197,25,3.17666666666667,49.9033333333333,8.33333333333333,3
